0.777696345	2.644114508
0.7982663811	2.445022354
2.744338088	3.715560684
1.892978526	2.806239068
1.790649942	3.444303745
1.924485363	2.266512959
1.525836141	1.601895803
2.332576964	2.880477226
1.628953687	2.497645405
1.871354692	4.135847038
1.280741758	1.965916812
1.34147714	2.44141617
2.093962413	0.9276602796
1.258342503	2.962069142
1.736956753	4.275269293
2.653958478	1.63246307
1.683990543	2.791883827
0.9211125791	1.495558402
1.460167392	2.106873891
1.185733914	1.274040447
1.494425342	1.986919054
1.961833357	1.915209177
0.7302739153	1.450531283
1.221541062	1.654422456
3.006467934	2.826709967
1.663401726	1.709849293
1.347980977	2.704768526
0.9973118388	2.563134276
1.661263514	2.190872029
2.668684573	1.923992657
5.130253656	2.543228596
1.50771989	2.410006602
0.9129837687	1.732267308
0.9497162171	3.126907987
3.131530613	2.061018864
2.000193318	2.648054921
1.782115348	2.860247879
1.403810444	1.83051952
1.547182172	1.956590061
1.67903116	2.377477922
0.6653877984	1.699245649
0.9858043481	2.135074862
1.312133633	6.094381511
1.429218025	2.294241114
6.608197162	1.69773523
2.958297223	1.769348107
1.470187365	1.675517833
2.679474693	2.205718293
1.412517615	1.677541735
1.24015004	2.090300095
2.0930181	2.674762835
1.782312757	1.951933046
2.144562919	2.17852871
1.824031106	2.482266122
1.923955967	2.90340964
2.017980379	3.545340206
1.894752447	2.378596811
3.337028677	2.338466747
2.184583591	1.705230269
3.375850575	2.097517759
1.075101989	1.400313719
1.11282989	3.42362075
1.43932575	1.783797688
1.221476241	2.268047116
1.399989457	2.124071124
1.547799687	1.89163569
2.380094163	2.175043123
2.205040141	1.622099869
1.221913482	3.06563135
1.509010548	2.734780095
1.333897216	1.91917089
1.567041051	1.579503879
1.672666806	2.63260277
3.871568268	3.45721124
0.780070384	2.875621835
1.103708038	3.404590726
1.704382614	2.444143892
2.004047188	2.261753173
2.080848744	1.589799242
1.768962974	2.382838396
1.721089921	2.024515859
2.220676505	3.594816713
2.086812884	1.721698815
1.768971023	2.487595756
1.786565024	1.558342003
4.729855875	1.603145654
1.46613625	1.714170876
1.682448933	2.126087462
1.483661922	2.136790831
1.132798136	1.927172723
2.265749098	1.854584934
2.063271943	1.459704716
1.639663613	1.663951738
0.6308931737	1.549568133
0.9224277395	4.307291889
1.34024456	2.981278707
1.439461443	2.513305714
1.44469094	4.767310717
2.695436383	2.29639048
1.424694044	3.135264397
1.144464033	2.203967428
1.370076157	1.989785515
0.8028876136	1.323218196
1.91928691	2.373242434
2.179859703	2.471209342
3.139938894	2.061657613
2.71849624	2.212912833
3.656950384	2.125731288
0.9066070369	3.096332205
1.85116149	1.400451466
1.264952067	2.380189113
1.142276118	2.03548805
2.061021667	2.258771426
1.621415779	1.9943569
2.069798712	2.205554296
1.581336427	2.030654223
2.365692487	1.446348579
1.366037097	6.166896304
1.401936695	1.789904949
2.064062815	2.012883213
1.591463794	1.821992994
2.476218812	1.538987471
2.569115845	1.880086231
2.282675804	1.443271044
2.546500374	2.506122068
0.8942798424	3.164867531
2.2083556	2.406583927
2.034913222	6.03728851
1.668782718	2.279915768
1.263094622	2.25612223
2.087270624	2.573084264
0.9503390261	1.481759524
1.474142315	2.764515745
1.929021888	1.826131752
3.055971676	2.443320491
1.249599327	2.946582469
1.679169035	1.669975781
0.7696089498	1.930018298
0.9083622797	2.007093988
1.04827073	2.467709237
1.224457685	1.70293898
1.808302393	1.337398932
1.160548018	2.825379492
1.024366697	1.554884304
0.8819974727	1.53865991
1.80686305	2.163213659
1.005264147	3.311429308
2.456722148	1.735857926
1.499889189	1.222793702
2.499477546	3.299288817
0.9558402656	1.896494277
2.126650103	2.057596339
2.319273561	1.674169099
1.369347149	1.84442788
1.411482237	1.411847
2.059521941	2.722744744
1.577349732	2.555312859
2.519494997	1.78899337
1.558489465	2.439897256
1.628440339	3.382584375
2.638292585	2.553592798
1.2772771	1.645478194
2.245012354	2.092413037
1.877660867	2.348225881
1.951265774	3.245134076
2.41433048	3.840284251
2.050797456	1.448346283
0.8715120356	1.302501066
1.237161451	2.516314282
0.9568155947	1.570002767
1.292722085	1.230209821
3.307249698	2.7462302
4.238019006	2.336293365
0.7822404105	1.973999339
1.444055824	2.260591095
1.466565201	2.076007843
4.257929949	2.834310931
2.238735403	2.866264735
0.9880149451	1.575666663
0.9027145062	1.939444708
2.200432654	1.682547599
1.698748348	2.232026952
0.8529500531	1.336141217
2.473312407	3.024536366
1.143938569	1.672616967
1.607552798	7.186897449
2.759534236	1.988989749
1.456396805	2.223562083
2.025216568	1.661137792
1.733610146	2.916398582
0.7382158383	1.937636089
1.748049745	2.866054038
1.863101234	2.297174057
2.070875149	1.966328707
1.425001461	1.855853132
2.289648894	2.347026489
1.016448659	1.596149455
1.323832505	1.7629667
1.318075683	2.724434466
1.87754037	1.834478472
1.564996681	2.584580018
1.344872468	2.65315004
2.126551079	2.102867005
1.455770496	2.693668163
2.140456912	1.42114198
1.923748331	1.107050553
0.996622867	2.53343394
1.567594962	2.238910766
1.431855015	1.718151327
0.9216776278	2.110273359
1.583247817	6.372638357
1.316322127	2.018651042
1.930262728	1.461644317
1.703960527	2.187509022
1.246540631	1.742030434
0.7661157635	2.794598934
1.51535738	1.848252034
2.160134426	2.256514002
3.061685367	2.244759797
1.23793366	1.252723348
1.242865745	2.498855595
1.130492979	2.418441063
1.188434873	2.14834301
1.81966377	1.651282732
1.796494997	2.040848349
1.008065129	5.301346635
1.31034225	2.530586675
1.54018482	1.793265864
1.132254551	1.865268312
1.357523916	1.934098018
1.267004014	2.754958382
1.891779457	2.164228036
0.8092138769	2.143823207
1.456053326	1.787933232
2.118384292	2.092766449
1.558436518	2.291610213
1.26742436	3.065257246
3.56532623	2.72163846
2.086950842	2.443928555
2.8646278	1.615531536
1.048154826	1.857947961
1.99275811	1.946495104
1.38638051	1.146774357
1.705330286	2.750528447
1.163339459	1.49988068
2.361922957	2.93005291
2.436969519	2.242777769
0.9915753612	1.63281035
3.073723794	4.355233154
1.346720976	2.929254456
0.7870673605	2.505358732
1.029407694	2.209705156
1.456123431	2.29773983
1.627929152	1.637250918
1.466283062	1.275803485
1.266035452	2.605130985
1.275500057	1.35912612
3.108485157	2.546175606
2.076947342	3.779260728
1.134719677	2.083836431
0.7458946784	1.470649438
1.265810549	3.202609122
1.279109809	1.354801238
2.213043933	2.004216332
1.431873045	2.495660877
1.193017647	2.059435541
1.070627887	2.634682389
2.899831236	2.297934091
1.219126574	2.210579185
4.405633984	1.994042589
1.116776228	4.952559374
1.826081773	4.81905474
1.106925352	4.848339982
1.613615149	2.498041675
1.713424988	2.25856037
2.67201089	6.478294838
2.075265645	2.891908762
1.605362699	2.027218616
1.295635791	1.598907516
2.452028143	2.325783616
1.787909128	3.812129882
1.738227209	6.998983991
2.190443717	2.287811079
1.613119109	2.088474846
3.512771101	2.563960589
2.061429635	1.937620073
1.101749869	1.931674464
2.077300804	1.639814116
1.881208471	2.141681485
1.752175413	1.782978556
1.312138578	2.215374759
1.195649681	2.996578713
1.431465001	6.656770752
1.718460969	2.672437244
1.355596968	1.96288018
0.5822668929	2.844804992
1.008714283	2.778413189
1.384934771	1.73066118
1.155203526	2.911400195
1.500182534	1.820132505
2.160761762	1.956518922
1.32602661	4.245721776
1.160168833	3.625735828
3.214420222	2.119804851
1.578380493	1.878179649
2.242891654	3.429850899
2.229361702	1.78829594
1.465540187	2.064633773
0.9952596369	2.341800534
1.255831901	1.956753328
0.7877226523	2.743775109
1.130447523	1.877292408
0.8615535298	2.811267059
1.375183611	1.771723846
2.457873431	2.285808798
1.644452804	1.606806911
1.651212138	1.685204918
2.078131122	2.305456138
1.97459858	1.669847797
0.8544431185	1.3244344
5.05123599	1.921845541
2.267912298	2.728838525
3.8280068	2.662854519
4.308747218	1.0446798
1.366157265	3.201019671
1.939586944	2.103216927
0.8884436784	1.966269573
2.756237408	1.877413314
2.317593109	3.050795861
1.879634369	2.244244693
2.134261013	3.218908549
2.101784456	2.704652131
1.092737891	2.385940024
1.391583299	1.614494977
0.8781341642	2.80364964
0.6421867814	2.545643453
